State,District,Latitude,Longitude,ResolvedLocation,CoordinateSource,Year,Rainfall,Temperature,WeatherAggregation,WeatherDataSource
Punjab,Gurdaspur,31.91616985571162,75.29371377844795,Gurdaspur,geoBoundaries India ADM2 centroid,2019,1096.8,21.86,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Punjab,Gurdaspur,31.91616985571162,75.29371377844795,Gurdaspur,geoBoundaries India ADM2 centroid,2020,749.3,21.9,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Punjab,Gurdaspur,31.91616985571162,75.29371377844795,Gurdaspur,geoBoundaries India ADM2 centroid,2021,627.3,22.47,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Punjab,Gurdaspur,31.91616985571162,75.29371377844795,Gurdaspur,geoBoundaries India ADM2 centroid,2022,903.7,22.45,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Punjab,Gurdaspur,31.91616985571162,75.29371377844795,Gurdaspur,geoBoundaries India ADM2 centroid,2023,1129.9,21.75,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Punjab,Amritsar,31.706156026128703,74.900497452654,Amritsar,geoBoundaries India ADM2 centroid,2013,1025.9,22.79,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Punjab,Amritsar,31.706156026128703,74.900497452654,Amritsar,geoBoundaries India ADM2 centroid,2014,944.8,22.42,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Punjab,Amritsar,31.706156026128703,74.900497452654,Amritsar,geoBoundaries India ADM2 centroid,2015,1075.8,22.46,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Punjab,Amritsar,31.706156026128703,74.900497452654,Amritsar,geoBoundaries India ADM2 centroid,2016,611.7,24.16,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Punjab,Amritsar,31.706156026128703,74.900497452654,Amritsar,geoBoundaries India ADM2 centroid,2017,709.7,23.07,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Punjab,Amritsar,31.706156026128703,74.900497452654,Amritsar,geoBoundaries India ADM2 centroid,2018,709.4,22.87,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Punjab,Amritsar,31.706156026128703,74.900497452654,Amritsar,geoBoundaries India ADM2 centroid,2019,901.5,22.4,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Punjab,Amritsar,31.706156026128703,74.900497452654,Amritsar,geoBoundaries India ADM2 centroid,2020,591.6,22.55,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Punjab,Amritsar,31.706156026128703,74.900497452654,Amritsar,geoBoundaries India ADM2 centroid,2021,595.7,23.05,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Punjab,Amritsar,31.706156026128703,74.900497452654,Amritsar,geoBoundaries India ADM2 centroid,2022,839.5,23.18,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Punjab,Amritsar,31.706156026128703,74.900497452654,Amritsar,geoBoundaries India ADM2 centroid,2023,947.0,22.31,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Odisha,Ganjam,19.62772937048724,84.67371936061599,Ganjam,geoBoundaries India ADM2 centroid,2013,1645.3,26.18,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Odisha,Ganjam,19.62772937048724,84.67371936061599,Ganjam,geoBoundaries India ADM2 centroid,2014,1450.0,26.41,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Odisha,Ganjam,19.62772937048724,84.67371936061599,Ganjam,geoBoundaries India ADM2 centroid,2015,1221.8,26.74,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Odisha,Ganjam,19.62772937048724,84.67371936061599,Ganjam,geoBoundaries India ADM2 centroid,2016,1418.0,26.84,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Odisha,Ganjam,19.62772937048724,84.67371936061599,Ganjam,geoBoundaries India ADM2 centroid,2017,1381.2,26.81,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Odisha,Ganjam,19.62772937048724,84.67371936061599,Ganjam,geoBoundaries India ADM2 centroid,2018,1837.4,26.47,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Odisha,Ganjam,19.62772937048724,84.67371936061599,Ganjam,geoBoundaries India ADM2 centroid,2019,1529.5,26.82,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Odisha,Ganjam,19.62772937048724,84.67371936061599,Ganjam,geoBoundaries India ADM2 centroid,2020,1457.9,26.58,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Odisha,Ganjam,19.62772937048724,84.67371936061599,Ganjam,geoBoundaries India ADM2 centroid,2021,1549.6,26.85,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Odisha,Ganjam,19.62772937048724,84.67371936061599,Ganjam,geoBoundaries India ADM2 centroid,2022,1630.7,26.45,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Odisha,Ganjam,19.62772937048724,84.67371936061599,Ganjam,geoBoundaries India ADM2 centroid,2023,1353.6,27.32,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Madhya Pradesh,Rewa,24.751558992774736,81.58928308171846,Rewa,geoBoundaries India ADM2 centroid,2013,1274.2,24.43,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Madhya Pradesh,Rewa,24.751558992774736,81.58928308171846,Rewa,geoBoundaries India ADM2 centroid,2014,822.8,24.58,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Madhya Pradesh,Rewa,24.751558992774736,81.58928308171846,Rewa,geoBoundaries India ADM2 centroid,2015,867.8,25.0,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Madhya Pradesh,Rewa,24.751558992774736,81.58928308171846,Rewa,geoBoundaries India ADM2 centroid,2016,1505.9,25.56,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Madhya Pradesh,Rewa,24.751558992774736,81.58928308171846,Rewa,geoBoundaries India ADM2 centroid,2017,976.9,25.67,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Madhya Pradesh,Rewa,24.751558992774736,81.58928308171846,Rewa,geoBoundaries India ADM2 centroid,2018,1073.8,25.4,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Madhya Pradesh,Rewa,24.751558992774736,81.58928308171846,Rewa,geoBoundaries India ADM2 centroid,2019,1340.6,25.27,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Madhya Pradesh,Rewa,24.751558992774736,81.58928308171846,Rewa,geoBoundaries India ADM2 centroid,2020,1275.2,24.48,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Madhya Pradesh,Rewa,24.751558992774736,81.58928308171846,Rewa,geoBoundaries India ADM2 centroid,2021,1464.2,24.66,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Madhya Pradesh,Rewa,24.751558992774736,81.58928308171846,Rewa,geoBoundaries India ADM2 centroid,2022,1011.2,25.33,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Madhya Pradesh,Rewa,24.751558992774736,81.58928308171846,Rewa,geoBoundaries India ADM2 centroid,2023,860.8,24.89,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Tamil Nadu,Tiruvannamalai,12.43367184935026,79.16865625344214,Tiruvannamalai,geoBoundaries India ADM2 centroid,2013,929.1,27.19,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Tamil Nadu,Tiruvannamalai,12.43367184935026,79.16865625344214,Tiruvannamalai,geoBoundaries India ADM2 centroid,2014,964.0,27.36,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Tamil Nadu,Tiruvannamalai,12.43367184935026,79.16865625344214,Tiruvannamalai,geoBoundaries India ADM2 centroid,2015,1276.7,27.12,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Tamil Nadu,Tiruvannamalai,12.43367184935026,79.16865625344214,Tiruvannamalai,geoBoundaries India ADM2 centroid,2016,926.7,27.54,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Tamil Nadu,Tiruvannamalai,12.43367184935026,79.16865625344214,Tiruvannamalai,geoBoundaries India ADM2 centroid,2017,1329.8,27.98,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Tamil Nadu,Tiruvannamalai,12.43367184935026,79.16865625344214,Tiruvannamalai,geoBoundaries India ADM2 centroid,2018,859.4,27.9,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Tamil Nadu,Tiruvannamalai,12.43367184935026,79.16865625344214,Tiruvannamalai,geoBoundaries India ADM2 centroid,2019,947.1,28.6,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Tamil Nadu,Tiruvannamalai,12.43367184935026,79.16865625344214,Tiruvannamalai,geoBoundaries India ADM2 centroid,2020,1307.0,27.76,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Tamil Nadu,Tiruvannamalai,12.43367184935026,79.16865625344214,Tiruvannamalai,geoBoundaries India ADM2 centroid,2021,1534.1,27.4,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Tamil Nadu,Tiruvannamalai,12.43367184935026,79.16865625344214,Tiruvannamalai,geoBoundaries India ADM2 centroid,2022,1355.5,27.09,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Tamil Nadu,Tiruvannamalai,12.43367184935026,79.16865625344214,Tiruvannamalai,geoBoundaries India ADM2 centroid,2023,1255.8,27.77,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Punjab,Barnala,30.38647546804211,75.50068209451841,Barnala,geoBoundaries India ADM2 centroid,2013,733.1,23.58,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Punjab,Barnala,30.38647546804211,75.50068209451841,Barnala,geoBoundaries India ADM2 centroid,2014,478.2,23.9,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Punjab,Barnala,30.38647546804211,75.50068209451841,Barnala,geoBoundaries India ADM2 centroid,2015,1051.8,23.19,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Punjab,Barnala,30.38647546804211,75.50068209451841,Barnala,geoBoundaries India ADM2 centroid,2016,421.3,24.98,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Punjab,Barnala,30.38647546804211,75.50068209451841,Barnala,geoBoundaries India ADM2 centroid,2017,643.8,23.62,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Punjab,Barnala,30.38647546804211,75.50068209451841,Barnala,geoBoundaries India ADM2 centroid,2018,685.2,23.25,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Punjab,Barnala,30.38647546804211,75.50068209451841,Barnala,geoBoundaries India ADM2 centroid,2019,772.4,23.03,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Punjab,Barnala,30.38647546804211,75.50068209451841,Barnala,geoBoundaries India ADM2 centroid,2020,533.1,23.12,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Punjab,Barnala,30.38647546804211,75.50068209451841,Barnala,geoBoundaries India ADM2 centroid,2021,639.4,23.45,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Punjab,Barnala,30.38647546804211,75.50068209451841,Barnala,geoBoundaries India ADM2 centroid,2022,775.8,23.72,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Punjab,Barnala,30.38647546804211,75.50068209451841,Barnala,geoBoundaries India ADM2 centroid,2023,662.9,23.06,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Odisha,Kalahandi,19.868253526215224,83.10904887421434,Kalahandi,geoBoundaries India ADM2 centroid,2013,1915.3,25.79,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Odisha,Kalahandi,19.868253526215224,83.10904887421434,Kalahandi,geoBoundaries India ADM2 centroid,2014,1911.6,25.81,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Odisha,Kalahandi,19.868253526215224,83.10904887421434,Kalahandi,geoBoundaries India ADM2 centroid,2015,1298.7,26.27,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Odisha,Kalahandi,19.868253526215224,83.10904887421434,Kalahandi,geoBoundaries India ADM2 centroid,2016,1447.0,26.48,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Odisha,Kalahandi,19.868253526215224,83.10904887421434,Kalahandi,geoBoundaries India ADM2 centroid,2017,1195.2,26.85,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Odisha,Kalahandi,19.868253526215224,83.10904887421434,Kalahandi,geoBoundaries India ADM2 centroid,2018,1980.5,26.24,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Odisha,Kalahandi,19.868253526215224,83.10904887421434,Kalahandi,geoBoundaries India ADM2 centroid,2019,1471.9,26.95,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Odisha,Kalahandi,19.868253526215224,83.10904887421434,Kalahandi,geoBoundaries India ADM2 centroid,2020,1336.0,26.49,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Odisha,Kalahandi,19.868253526215224,83.10904887421434,Kalahandi,geoBoundaries India ADM2 centroid,2021,1172.9,26.55,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Odisha,Kalahandi,19.868253526215224,83.10904887421434,Kalahandi,geoBoundaries India ADM2 centroid,2022,1572.1,26.43,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Odisha,Kalahandi,19.868253526215224,83.10904887421434,Kalahandi,geoBoundaries India ADM2 centroid,2023,1436.2,26.61,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Odisha,Baleshwar,21.496717791481057,86.91315627222545,Baleshwar,geoBoundaries India ADM2 centroid,2013,2127.3,25.83,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Odisha,Baleshwar,21.496717791481057,86.91315627222545,Baleshwar,geoBoundaries India ADM2 centroid,2014,1712.5,26.09,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
